x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-64.6642,43.99,43.99,-64.6642,8206240.1992.05,8206240,May,Monthly,NS,1992-05,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,-9999.9,kph
-62.68,45.77,45.77,-62.68,8200774.1999.07,8200774,Jul,Monthly,NS,1999-07,,C,,C,,C,,mm,,mm,,mm,1011.2,hPa,-9999.9,hPa,,kph
-129.68,53.05,53.05,-129.68,1062745.2013.11,1062745,Nov,Monthly,BC,2013-11,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-122.0542,52.1831,52.1831,-122.0542,1098940.1996.05,1098940,May,Monthly,BC,1996-05,,C,,C,,C,58.4,mm,57,mm,1.4,mm,1015,hPa,905.1,hPa,8,kph
-57.88,49.57,49.57,-57.88,8403097.2001.07,8403097,Jul,Monthly,NL,2001-07,17.6,C,22.9,C,12.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.28,49.2,49.2,-113.28,3031322.2005.02,3031322,Feb,Monthly,AB,2005-02,-0.8,C,6.4,C,-8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-69.55,47.8,47.8,-69.55,7056615.1997.04,7056615,Apr,Monthly,QC,1997-04,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-114.78,55.28,55.28,-114.78,3065999.1999.08,3065999,Aug,Monthly,AB,1999-08,,C,,C,,C,30.8,mm,30.8,mm,0,mm,1013.3,hPa,944.7,hPa,,kph
-82.9556,42.2756,42.2756,-82.9556,6139525.2012.12,6139525,Dec,Monthly,ON,2012-12,,C,,C,,C,95.1,mm,54.4,mm,40.7,mm,1015.9,hPa,992.6,hPa,15.9,kph
-130.45,54.28,54.28,-130.45,1066482.1998.11,1066482,Nov,Monthly,BC,1998-11,4.8,C,8.3,C,1.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.85,46.48,46.48,-80.85,6061850.2001.11,6061850,Nov,Monthly,ON,2001-11,3.3,C,7.4,C,-0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-90.22,51.45,51.45,-90.22,6016525.2002.07,6016525,Jul,Monthly,ON,2002-07,19.8,C,25.6,C,14,C,,mm,,mm,,mm,1013.5,hPa,967.4,hPa,,kph
-124.405,51.6747,51.6747,-124.405,1088010.1998.05,1088010,May,Monthly,BC,1998-05,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-55.58,51.37,51.37,-55.58,8403400.1998.12,8403400,Dec,Monthly,NL,1998-12,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-127.6533,50.5336,50.5336,-127.6533,1036570.2005.05,1036570,May,Monthly,BC,2005-05,,C,,C,,C,156.4,mm,156.4,mm,0,mm,,hPa,,hPa,,kph
-92.75,49.83,49.83,-92.75,6032125.2008.07,6032125,Jul,Monthly,ON,2008-07,17.6,C,22.4,C,12.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-133.52,68.32,68.32,-133.52,2202578.2001.01,2202578,Jan,Monthly,NT,2001-01,-19.4,C,-16.5,C,-22.3,C,14.5,mm,0,mm,14.5,mm,,hPa,,hPa,,kph
-139.05,61.3667,61.3667,-139.05,2100182.2002.12,2100182,Dec,Monthly,YT,2002-12,,C,,C,,C,11.7,mm,0,mm,11.7,mm,1003.8,hPa,904.4,hPa,6.1,kph
-76.53,64.23,64.23,-76.53,2400635.2017.06,2400635,Jun,Monthly,NU,2017-06,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101.37,51.18,51.18,-101.37,5012469.2010.03,5012469,Mar,Monthly,MB,2010-03,-3,C,1.6,C,-7.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-124.83,48.67,48.67,-124.83,103EFJ0.2012.02,103EFJ0,Feb,Monthly,BC,2012-02,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-57.62,47.62,47.62,-57.62,8400801.2009.04,8400801,Apr,Monthly,NL,2009-04,1.6,C,4.8,C,-1.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-135.1,60.73,60.73,-135.1,2101310.2015.04,2101310,Apr,Monthly,YT,2015-04,3,C,7.9,C,-1.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-120.45,50.7,50.7,-120.45,1163781.1996.01,1163781,Jan,Monthly,BC,1996-01,-7.2,C,-4.1,C,-10.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-73.43,45.82,45.82,-73.43,7014160.1990.12,7014160,Dec,Monthly,QC,1990-12,-6.4,C,-0.9,C,-11.9,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-112.05,49.13,49.13,-112.05,3044533.1994.02,3044533,Feb,Monthly,AB,1994-02,,C,,C,,C,,mm,,mm,,mm,1018.9,hPa,-9999.9,hPa,,kph
-81.8833,42.45,42.45,-81.8833,6137149.1990.08,6137149,Aug,Monthly,ON,1990-08,,C,,C,,C,149.6,mm,149.6,mm,0,mm,,hPa,,hPa,,kph
-124.08,69.36,69.36,-124.08,2203057.1996.02,2203057,Feb,Monthly,NT,1996-02,,C,,C,,C,,mm,,mm,,mm,1014.7,hPa,1013.9,hPa,,kph
-114.92,52.42,52.42,-114.92,3015523.2000.08,3015523,Aug,Monthly,AB,2000-08,13.3,C,19.5,C,6.9,C,77.4,mm,77.4,mm,0,mm,1015.1,hPa,-9999.9,hPa,,kph
-131.02,51.93,51.93,-131.02,1051350.2015.11,1051350,Nov,Monthly,BC,2015-11,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-122.51,53.0261,53.0261,-122.51,1096630.1991.02,1096630,Feb,Monthly,BC,1991-02,,C,,C,,C,29.9,mm,28.3,mm,1.6,mm,1016.7,hPa,950.4,hPa,7.2,kph
-53.6667,47.1333,47.1333,-53.6667,8402874.1996.12,8402874,Dec,Monthly,NL,1996-12,,C,,C,,C,153,mm,125.8,mm,27.2,mm,,hPa,,hPa,,kph
-77.4,44.15,44.15,-77.4,6150689.2000.06,6150689,Jun,Monthly,ON,2000-06,17.4,C,21.4,C,13.4,C,167.8,mm,167.8,mm,0,mm,,hPa,,hPa,,kph
-106.18,50.28,50.28,-106.18,4022328.1998.03,4022328,Mar,Monthly,SK,1998-03,-5.8,C,0,C,-11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-79.4,43.18,43.18,-79.4,6139148.1994.07,6139148,Jul,Monthly,ON,1994-07,22.1,C,27.1,C,17,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-61.68,56.55,56.55,-61.68,8502800.1995.11,8502800,Nov,Monthly,NL,1995-11,,C,,C,,C,71.7,mm,37.5,mm,34.2,mm,1010.9,hPa,1010.1,hPa,,kph
-101.28,50.77,50.77,-101.28,5012520.1990.06,5012520,Jun,Monthly,MB,1990-06,15.9,C,22.6,C,9.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-105.6,57.25,57.25,-105.6,4063753.2016.01,4063753,Jan,Monthly,SK,2016-01,-17.3,C,-12.6,C,-21.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-72.77,45.88,45.88,-72.77,7027302.2004.10,7027302,Oct,Monthly,QC,2004-10,8.6,C,14,C,3.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-82.57,45.88,45.88,-82.57,6092920.2011.02,6092920,Feb,Monthly,ON,2011-02,-7.6,C,-3.2,C,-11.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-130.92,69.6,69.6,-130.92,220B68C.2012.05,220B68C,May,Monthly,NT,2012-05,-2.1,C,1.7,C,-5.9,C,,mm,,mm,,mm,1015.3,hPa,1002.2,hPa,,kph
-122.57,58.83,58.83,-122.57,1192948.2016.06,1192948,Jun,Monthly,BC,2016-06,16.9,C,23.6,C,10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-124.08,69.35,69.35,-124.08,2203058.2005.10,2203058,Oct,Monthly,NT,2005-10,-4.8,C,-2.5,C,-7.2,C,,mm,,mm,,mm,1010.5,hPa,1009.7,hPa,,kph
-98.04,50.5,50.5,-98.04,504K0NM.2008.11,504K0NM,Nov,Monthly,MB,2008-11,,C,,C,,C,,mm,,mm,,mm,1016.8,hPa,985.6,hPa,,kph
-124.16,49.35,49.35,-124.16,1020590.2005.09,1020590,Sep,Monthly,BC,2005-09,,C,,C,,C,,mm,,mm,,mm,1017.7,hPa,1016.1,hPa,,kph
-77.28,60.05,60.05,-77.28,7106222.1992.06,7106222,Jun,Monthly,QC,1992-06,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-73.58,45.5,45.5,-73.58,7024745.1994.08,7024745,Aug,Monthly,QC,1994-08,18.8,C,23,C,14.5,C,,mm,,mm,,mm,1013.8,hPa,-9999.9,hPa,,kph
-70.03,47.35,47.35,-70.03,7054096.2017.10,7054096,Oct,Monthly,QC,2017-10,10.2,C,15.3,C,5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.14,55.31,55.31,-123.14,1184790.2012.10,1184790,Oct,Monthly,BC,2012-10,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-111.3636,51.5834,51.5834,-111.3636,3025770.2005.02,3025770,Feb,Monthly,AB,2005-02,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-63.17,46.35,46.35,-63.17,830P001.2007.02,830P001,Feb,Monthly,PE,2007-02,-9.4,C,-5.8,C,-12.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-101.07,56.85,56.85,-101.07,5061649.2019.04,5061649,Apr,Monthly,MB,2019-04,-2.4,C,3.6,C,-8.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-65.4678,47.0095,47.0095,-65.4678,8101000.2002.03,8101000,Mar,Monthly,NB,2002-03,,C,,C,,C,98.2,mm,36.7,mm,61.5,mm,1018.5,hPa,1014.3,hPa,15.8,kph
-96,50.4667,50.4667,-96,5031200.2003.07,5031200,Jul,Monthly,MB,2003-07,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-128.5775,54.4664,54.4664,-128.5775,1068130.2012.11,1068130,Nov,Monthly,BC,2012-11,,C,,C,,C,134.8,mm,68.6,mm,66.2,mm,1010.8,hPa,984.1,hPa,16.6,kph
-112.77,49.7,49.7,-112.77,3033890.2008.07,3033890,Jul,Monthly,AB,2008-07,17.8,C,25,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-103.7,58.18,58.18,-103.7,4061630.1993.06,4061630,Jun,Monthly,SK,1993-06,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-74.03,45.67,45.67,-74.03,7035290.2009.07,7035290,Jul,Monthly,QC,2009-07,,C,,C,,C,,mm,,mm,,mm,1012.3,hPa,1002.4,hPa,,kph
-119.05,49.48,49.48,-119.05,1130771.2014.04,1130771,Apr,Monthly,BC,2014-04,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-120.5125,49.4678,49.4678,-120.5125,1126510.1993.07,1126510,Jul,Monthly,BC,1993-07,,C,,C,,C,89.5,mm,89.5,mm,0,mm,1015.5,hPa,934.5,hPa,6.6,kph
-133.0264,69.4333,69.4333,-133.0264,2203912.1990.12,2203912,Dec,Monthly,NT,1990-12,,C,,C,,C,,mm,,mm,,mm,1020,hPa,1019.4,hPa,19.2,kph
-119.28,52.13,52.13,-119.28,1160H99.1995.10,1160H99,Oct,Monthly,BC,1995-10,3.9,C,7.5,C,0.2,C,,mm,,mm,,mm,1019,hPa,-9999.9,hPa,,kph
-80.75,43.98,43.98,-80.75,6145503.2010.09,6145503,Sep,Monthly,ON,2010-09,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-74.8,45.65,45.65,-74.8,7036063.1994.02,7036063,Feb,Monthly,QC,1994-02,-9999.9,C,-9999.9,C,-9999.9,C,58.3,mm,0.8,mm,57.6,mm,,hPa,,hPa,,kph
-105.48,49.05,49.05,-105.48,40318MN.1990.09,40318MN,Sep,Monthly,SK,1990-09,14.6,C,24.1,C,,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-84.78,47.97,47.97,-84.78,6059408.1997.09,6059408,Sep,Monthly,ON,1997-09,,C,,C,,C,,mm,,mm,,mm,1014.1,hPa,-9999.9,hPa,,kph
-110.07,53.31,53.31,-110.07,3013961.1994.03,3013961,Mar,Monthly,AB,1994-03,,C,,C,,C,,mm,,mm,,mm,1014.7,hPa,933.3,hPa,,kph
-97.24,49,49,-97.24,5020882.2012.03,5020882,Mar,Monthly,MB,2012-03,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-134.39,62.2019,62.2019,-134.39,2100460.1999.06,2100460,Jun,Monthly,YT,1999-06,,C,,C,,C,48.8,mm,48.8,mm,0,mm,,hPa,,hPa,,kph
-100.08,68.32,68.32,-100.08,2302370.2008.09,2302370,Sep,Monthly,NU,2008-09,-0.5,C,0.9,C,-1.8,C,,mm,,mm,,mm,1010.7,hPa,1006,hPa,,kph
-72.73,46.57,46.57,-72.73,7018001.2012.09,7018001,Sep,Monthly,QC,2012-09,13.9,C,19.7,C,8.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-79.53,44.63,44.63,-79.53,6111769.1993.04,6111769,Apr,Monthly,ON,1993-04,5.9,C,10.7,C,1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-99.65,49.42,49.42,-99.65,50220M0.2011.06,50220M0,Jun,Monthly,MB,2011-06,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-72.77,45.88,45.88,-72.77,7027302.2005.06,7027302,Jun,Monthly,QC,2005-06,20.2,C,25.8,C,14.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.25,68.78,68.78,-81.25,2402353.2011.10,2402353,Oct,Monthly,NU,2011-10,-6.8,C,-4.1,C,-9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-89.68,48.35,48.35,-89.68,6042MJ7.2009.02,6042MJ7,Feb,Monthly,ON,2009-02,-12,C,-5.1,C,-18.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.2014.03,6158350,Mar,Monthly,ON,2014-03,,C,,C,,C,43.2,mm,9.9,mm,33.2,mm,-9999.9,hPa,-9999.9,hPa,,kph
-96.07,50.18,50.18,-96.07,503B1ER.1998.09,503B1ER,Sep,Monthly,MB,1998-09,13,C,19.5,C,6.4,C,,mm,,mm,,mm,1013.1,hPa,-9999.9,hPa,,kph
-133,69.45,69.45,-133,2203910.2016.04,2203910,Apr,Monthly,NT,2016-04,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-89.3272,48.3694,48.3694,-89.3272,6048261.1998.04,6048261,Apr,Monthly,ON,1998-04,,C,,C,,C,,mm,,mm,,mm,1016.7,hPa,992.1,hPa,12.5,kph
-128.4,52.27,52.27,-128.4,1063690.2009.05,1063690,May,Monthly,BC,2009-05,9.6,C,12.3,C,6.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-97.57,49.03,49.03,-97.57,5021220.2000.10,5021220,Oct,Monthly,MB,2000-10,6.6,C,13.4,C,-0.2,C,,mm,,mm,,mm,1018.9,hPa,-9999.9,hPa,,kph
-114,51.12,51.12,-114,3031094.2006.01,3031094,Jan,Monthly,AB,2006-01,-1,C,5,C,-7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-72.57,45.18,45.18,-72.57,7020840.2007.04,7020840,Apr,Monthly,QC,2007-04,3.7,C,8.5,C,-1.1,C,122.4,mm,73.6,mm,48.8,mm,,hPa,,hPa,,kph
-81.63,45.23,45.23,-81.63,6128330.2012.09,6128330,Sep,Monthly,ON,2012-09,14,C,18.4,C,9.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-115.78,60.83,60.83,-115.78,2202402.1997.02,2202402,Feb,Monthly,NT,1997-02,-15.7,C,-10.1,C,-21.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-110.68,62.42,62.42,-110.68,220L002.2013.12,220L002,Dec,Monthly,NT,2013-12,-29.8,C,-25.5,C,-34,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-125.3,50.02,50.02,-125.3,1026639.2017.02,1026639,Feb,Monthly,BC,2017-02,1.5,C,5,C,-2.1,C,137.4,mm,48.8,mm,88.7,mm,,hPa,,hPa,,kph
-56.87,48.82,48.82,-56.87,8400698.2004.12,8400698,Dec,Monthly,NL,2004-12,-3.7,C,-0.8,C,-6.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-91.9,50.12,50.12,-91.9,6037776.1994.08,6037776,Aug,Monthly,ON,1994-08,15.6,C,20.3,C,10.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-65.33,48.02,48.02,-65.33,7055422.1992.08,7055422,Aug,Monthly,QC,1992-08,17,C,21.1,C,12.7,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-97.87,55.8,55.8,-97.87,5062921.2018.06,5062921,Jun,Monthly,MB,2018-06,14.6,C,20.8,C,8.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-60.45,46.5333,46.5333,-60.45,8206450.1991.08,8206450,Aug,Monthly,NS,1991-08,,C,,C,,C,161,mm,161,mm,0,mm,,hPa,,hPa,,kph
-63.83,46.43,46.43,-63.83,8300596.2007.09,8300596,Sep,Monthly,PE,2007-09,13.5,C,18.6,C,8.3,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-62.0167,45.4833,45.4833,-62.0167,8201000.1995.10,8201000,Oct,Monthly,NS,1995-10,,C,,C,,C,128.1,mm,128,mm,0.1,mm,,hPa,,hPa,,kph
-64.3833,45.05,45.05,-64.3833,8206316.1991.04,8206316,Apr,Monthly,NS,1991-04,,C,,C,,C,101.3,mm,84.3,mm,17,mm,,hPa,,hPa,,kph
-72.08,46.72,46.72,-72.08,7016800.1998.06,7016800,Jun,Monthly,QC,1998-06,17.4,C,23.2,C,11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-72.43,46.53,46.53,-72.43,7017585.2008.03,7017585,Mar,Monthly,QC,2008-03,-6.9,C,-1,C,-12.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-63.52,44.88,44.88,-63.52,8202251.2016.12,8202251,Dec,Monthly,NS,2016-12,-2.9,C,1.1,C,-6.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-64.95,45.6,45.6,-64.95,8101746.1998.11,8101746,Nov,Monthly,NB,1998-11,2.8,C,6.3,C,-0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-111.45,52.0667,52.0667,-111.45,3011880.2013.04,3011880,Apr,Monthly,AB,2013-04,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,18.1,kph
-68.52,70.48,70.48,-68.52,2400804.2015.05,2400804,May,Monthly,NU,2015-05,-8.9,C,-5.5,C,-12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-76.53,64.23,64.23,-76.53,2400635.2015.08,2400635,Aug,Monthly,NU,2015-08,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-97.0167,50.6333,50.6333,-97.0167,5031039.2008.07,5031039,Jul,Monthly,MB,2008-07,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-123.53,48.57,48.57,-123.53,1014820.1995.02,1014820,Feb,Monthly,BC,1995-02,,C,,C,,C,,mm,,mm,,mm,1017.6,hPa,-9999.9,hPa,,kph
-73.42,45.52,45.52,-73.42,7027329.1991.04,7027329,Apr,Monthly,QC,1991-04,7.5,C,12.8,C,2.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-102.32,52.82,52.82,-102.32,4083322.2001.12,4083322,Dec,Monthly,SK,2001-12,,C,,C,,C,,mm,,mm,,mm,1015.8,hPa,970.2,hPa,,kph
-114.37,50.55,50.55,-114.37,3053250.1998.10,3053250,Oct,Monthly,AB,1998-10,5.5,C,12.3,C,-1.4,C,24.9,mm,23.7,mm,1.2,mm,,hPa,,hPa,,kph
-138.91,69.57,69.57,-138.91,2100636.2002.04,2100636,Apr,Monthly,YT,2002-04,,C,,C,,C,,mm,,mm,,mm,1020.2,hPa,1020,hPa,,kph
-61.99,46.46,46.46,-61.99,8300418.1998.02,8300418,Feb,Monthly,PE,1998-02,,C,,C,,C,,mm,,mm,,mm,1014.5,hPa,-9999.9,hPa,,kph
-131.02,51.93,51.93,-131.02,1051351.2006.03,1051351,Mar,Monthly,BC,2006-03,4.9,C,7.7,C,2.1,C,,mm,,mm,,mm,1007,hPa,995.8,hPa,,kph
-115.78,54.15,54.15,-115.78,3067373.2004.11,3067373,Nov,Monthly,AB,2004-11,-0.8,C,3.1,C,-4.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-139.43,64.05,64.05,-139.43,2100400.1997.01,2100400,Jan,Monthly,YT,1997-01,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-121.92,49.17,49.17,-121.92,1101530.2008.10,1101530,Oct,Monthly,BC,2008-10,10.3,C,15.1,C,5.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-82.5667,45.8833,45.8833,-82.5667,6092925.1992.10,6092925,Oct,Monthly,ON,1992-10,,C,,C,,C,59.8,mm,58.6,mm,1.2,mm,1016.4,hPa,992.9,hPa,16.8,kph
-78.53,45.03,45.03,-78.53,6163171.2010.08,6163171,Aug,Monthly,ON,2010-08,18.9,C,24.5,C,13.2,C,93.3,mm,93.3,mm,0,mm,,hPa,,hPa,,kph
-124.7,55.78,55.78,-124.7,1183090.1993.12,1183090,Dec,Monthly,BC,1993-12,-8.8,C,-5,C,-12.4,C,47.8,mm,0.1,mm,47.6,mm,-9999.9,hPa,-9999.9,hPa,,kph
-79.2611,42.9925,42.9925,-79.2611,6139445.2004.04,6139445,Apr,Monthly,ON,2004-04,,C,,C,,C,104.3,mm,103.5,mm,0.8,mm,,hPa,,hPa,,kph
-99.64,49.78,49.78,-99.64,5012672.1994.08,5012672,Aug,Monthly,MB,1994-08,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-92.75,49.83,49.83,-92.75,6032119.2007.08,6032119,Aug,Monthly,ON,2007-08,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-107.32,50.83,50.83,-107.32,4020560.1997.07,4020560,Jul,Monthly,SK,1997-07,19.1,C,27.4,C,10.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-85.93,79.98,79.98,-85.93,2401199.1997.07,2401199,Jul,Monthly,NU,1997-07,5.5,C,8.4,C,2.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-105.13,69.1,69.1,-105.13,2400602.1995.07,2400602,Jul,Monthly,NU,1995-07,8,C,11.1,C,5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-60.14,47.23,47.23,-60.14,8204909.2010.10,8204909,Oct,Monthly,NS,2010-10,,C,,C,,C,,mm,,mm,,mm,1005.3,hPa,1002.1,hPa,,kph
-72.05,46.48,46.48,-72.05,7022494.1999.04,7022494,Apr,Monthly,QC,1999-04,4.3,C,9.8,C,-1.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-86.93,49.78,49.78,-86.93,6042716.2007.09,6042716,Sep,Monthly,ON,2007-09,,C,,C,,C,193,mm,192.3,mm,0.6,mm,1014.1,hPa,972.1,hPa,,kph
-91.5833,48.8,48.8,-91.5833,6020384.2010.09,6020384,Sep,Monthly,ON,2010-09,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-63.27,45.37,45.37,-63.27,8205990.1991.02,8205990,Feb,Monthly,NS,1991-02,,C,,C,,C,68.1,mm,42.2,mm,25.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-124.83,48.67,48.67,-124.83,103EFJ0.2007.09,103EFJ0,Sep,Monthly,BC,2007-09,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-105.68,53.22,53.22,-105.68,4056243.2001.11,4056243,Nov,Monthly,SK,2001-11,-2.1,C,2.1,C,-6.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-114.78,55.3,55.3,-114.78,3065997.1995.02,3065997,Feb,Monthly,AB,1995-02,-11.4,C,-5.3,C,-17.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-130.88,54.29,54.29,-130.88,1068250.1990.02,1068250,Feb,Monthly,BC,1990-02,,C,,C,,C,,mm,,mm,,mm,1011.3,hPa,1008.8,hPa,,kph
-121.58,50.22,50.22,-121.58,1114746.1992.05,1114746,May,Monthly,BC,1992-05,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-106.65,50.47,50.47,-106.65,4021520.2016.07,4021520,Jul,Monthly,SK,2016-07,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-76.05,46.07,46.07,-76.05,7038975.2017.02,7038975,Feb,Monthly,QC,2017-02,-6.6,C,-0.8,C,-12.3,C,102.6,mm,42.4,mm,60.1,mm,,hPa,,hPa,,kph
-63.8317,46.4389,46.4389,-63.8317,8300700.2006.11,8300700,Nov,Monthly,PE,2006-11,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,17.1,kph
-79.3,44.9667,44.9667,-79.3,6115525.1995.11,6115525,Nov,Monthly,ON,1995-11,,C,,C,,C,,mm,,mm,,mm,1014.1,hPa,979.2,hPa,12.6,kph
-114.42,50.37,50.37,-114.42,3055119.2004.06,3055119,Jun,Monthly,AB,2004-06,10.1,C,16.7,C,3.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-126.67,54.4,54.4,-126.67,1073615.1993.11,1073615,Nov,Monthly,BC,1993-11,-0.7,C,2.7,C,-4.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-79.03,48.25,48.25,-79.03,7086716.2004.06,7086716,Jun,Monthly,QC,2004-06,13.8,C,19.5,C,8.1,C,,mm,,mm,,mm,1013.3,hPa,975.1,hPa,,kph
-79.63,43.68,43.68,-79.63,6158731.2013.02,6158731,Feb,Monthly,ON,2013-02,-4.2,C,-1,C,-7.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-104.2,51.77,51.77,-104.2,4019035.1998.10,4019035,Oct,Monthly,SK,1998-10,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
